Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Wood, W., Neal, D.T.","A New Look at Habits and the Habit-Goal Interface",2007,"Psychological Review","114","4",,"843","863",,414,10.1037/0033-295X.114.4.843,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36048997847&doi=10.1037%2f0033-295X.114.4.843&partnerID=40&md5=c0470c8e7681216fd1578b0de2258396",Article,,Scopus,2-s2.0-36048997847
"Blok, S.V., Newman, G.E., Rips, L.J.","Out of Sorts? Some Remedies for Theories of Object Concepts: A Reply to Rhemtulla and Xu (2007)",2007,"Psychological Review","114","4",,"1096","1102",,6,10.1037/0033-295X.114.4.1096,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36049029342&doi=10.1037%2f0033-295X.114.4.1096&partnerID=40&md5=d5c2ce26db05f4d31891634b6fafa80f",Article,,Scopus,2-s2.0-36049029342
"Blais, C., Robidoux, S., Risko, E.F., Besner, D.","Item-Specific Adaptation and the Conflict-Monitoring Hypothesis: A Computational Model",2007,"Psychological Review","114","4",,"1076","1086",,96,10.1037/0033-295X.114.4.1076,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36049005270&doi=10.1037%2f0033-295X.114.4.1076&partnerID=40&md5=6593d6fe2b68a85084489483062832d2",Article,,Scopus,2-s2.0-36049005270
"Bressan, P.","Dungeons, Gratings, and Black Rooms: A Defense of Double-Anchoring Theory and a Reply to Howe et al. (2007)",2007,"Psychological Review","114","4",,"1111","1114",,3,10.1037/0033-295X.114.4.1111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36049033943&doi=10.1037%2f0033-295X.114.4.1111&partnerID=40&md5=a4ee25a1aaa1145abd0f49080126c07e",Article,,Scopus,2-s2.0-36049033943
"Mingroni, M.A.","Resolving the IQ Paradox: Heterosis as a Cause of the Flynn Effect and Other Trends",2007,"Psychological Review","114","3",,"806","829",,54,10.1037/0033-295X.114.3.806,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548828234&doi=10.1037%2f0033-295X.114.3.806&partnerID=40&md5=6fe357ed7c3673c3d9b6bdd053854b97",Article,,Scopus,2-s2.0-34548828234
"Hahn, U., Oaksford, M.","The Rationality of Informal Argumentation: A Bayesian Approach to Reasoning Fallacies",2007,"Psychological Review","114","3",,"704","732",,126,10.1037/0033-295X.114.3.704,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548845565&doi=10.1037%2f0033-295X.114.3.704&partnerID=40&md5=77da62b05dcf577ebab439b074e4dfe3",Article,,Scopus,2-s2.0-34548845565
"Brown, G.D.A., Neath, I., Chater, N.","A Temporal Ratio Model of Memory",2007,"Psychological Review","114","3",,"539","576",,373,10.1037/0033-295X.114.3.539,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548630989&doi=10.1037%2f0033-295X.114.3.539&partnerID=40&md5=c944e577052e2e36158b57408fba7f6a",Article,,Scopus,2-s2.0-34548630989
"Stout, S.C., Miller, R.R.","Sometimes-Competing Retrieval (SOCR): A Formalization of the Comparator Hypothesis",2007,"Psychological Review","114","3",,"759","783",,143,10.1037/0033-295X.114.3.759,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548859797&doi=10.1037%2f0033-295X.114.3.759&partnerID=40&md5=047e4804ae19cff29765255b589e8eed",Article,,Scopus,2-s2.0-34548859797
"Huang, L., Pashler, H.","A Boolean Map Theory of Visual Attention",2007,"Psychological Review","114","3",,"599","631",,140,10.1037/0033-295X.114.3.599,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547910075&doi=10.1037%2f0033-295X.114.3.599&partnerID=40&md5=0120f4bcaf7ed02b428af8c68a34954d",Article,,Scopus,2-s2.0-34547910075
"Juslin, P., Winman, A., Hansson, P.","The Naïve Intuitive Statistician: A Naïve Sampling Model of Intuitive Confidence Intervals",2007,"Psychological Review","114","3",,"678","703",,66,10.1037/0033-295X.114.3.678,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548813857&doi=10.1037%2f0033-295X.114.3.678&partnerID=40&md5=76971bdad2d8b3e345679a4dcf19c5e2",Article,,Scopus,2-s2.0-34548813857
"Wagenmakers, E.-J., Brown, S.","On the Linear Relation Between the Mean and the Standard Deviation of a Response Time Distribution",2007,"Psychological Review","114","3",,"830","841",,145,10.1037/0033-295X.114.3.830,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548864381&doi=10.1037%2f0033-295X.114.3.830&partnerID=40&md5=bacbce07719720fda045e9d3122e2a7e",Article,,Scopus,2-s2.0-34548864381
"Hogarth, R.M., Karelaia, N.","Heuristic and Linear Models of Judgment: Matching Rules and Environments",2007,"Psychological Review","114","3",,"733","758",,159,10.1037/0033-295X.114.3.733,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34648858648&doi=10.1037%2f0033-295X.114.3.733&partnerID=40&md5=15ca6b773a6417a57255302c451d4051",Article,,Scopus,2-s2.0-34648858648
"Ashby, F.G., Ennis, J.M., Spiering, B.J.","A Neurobiological Theory of Automaticity in Perceptual Categorization",2007,"Psychological Review","114","3",,"632","656",,166,10.1037/0033-295X.114.3.632,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447643681&doi=10.1037%2f0033-295X.114.3.632&partnerID=40&md5=c05f693aa7c89a3b847f3ecb4c804ce0",Article,,Scopus,2-s2.0-34447643681
"Luhmann, C.C., Ahn, W.-k.","BUCKLE: A Model of Unobserved Cause Learning",2007,"Psychological Review","114","3",,"657","677",,25,10.1037/0033-295X.114.3.657,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548826204&doi=10.1037%2f0033-295X.114.3.657&partnerID=40&md5=3b6e68d7e0a5f63bfbbcb260db93e401",Article,,Scopus,2-s2.0-34548826204
"Redish, A.D., Jensen, S., Johnson, A., Kurth-Nelson, Z.","Reconciling Reinforcement Learning Models With Behavioral Extinction and Renewal: Implications for Addiction, Relapse, and Problem Gambling",2007,"Psychological Review","114","3",,"784","805",,146,10.1037/0033-295X.114.3.784,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548837994&doi=10.1037%2f0033-295X.114.3.784&partnerID=40&md5=c831cf86d287ed7659829dac51cd7cce",Article,,Scopus,2-s2.0-34548837994
"Taatgen, N.A., van Rijn, H., Anderson, J.","An Integrated Theory of Prospective Time Interval Estimation: The Role of Cognition, Attention, and Learning",2007,"Psychological Review","114","3",,"577","598",,100,10.1037/0033-295X.114.3.577,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548815240&doi=10.1037%2f0033-295X.114.3.577&partnerID=40&md5=d42bab433e8f8c15afddc4b2288f2ac8",Article,,Scopus,2-s2.0-34548815240
"Anderson, B.L.","The demise of the identity hypothesis and the insufficiency and nonnecessity of contour relatability in predicting object interpolation: Comment on Kellman, Garrigan, and Shipley (2005).",2007,"Psychological Review","114","2",,"470","487",,30,10.1037/0033-295X.114.2.470,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248562808&doi=10.1037%2f0033-295X.114.2.470&partnerID=40&md5=c20b07ed97bedb2f3585a5681c5f7e3b",Review,,Scopus,2-s2.0-34248562808
"Anderson, B.L.","Filling-in models of completion: Rejoinder to Kellman, Garrigan, Shipley, and Keane (2007) and Albert (2007)",2007,"Psychological Review","114","2",,"509","525",,20,10.1037/0033-295X.114.2.509,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248578032&doi=10.1037%2f0033-295X.114.2.509&partnerID=40&md5=26744ae34a1a6efa65a874b0b1470bce",Review,,Scopus,2-s2.0-34248578032
"Griffiths, T.L., Steyvers, M., Tenenbaum, J.B.","Topics in semantic representation",2007,"Psychological Review","114","2",,"211","244",,442,10.1037/0033-295X.114.2.211,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248560792&doi=10.1037%2f0033-295X.114.2.211&partnerID=40&md5=4468f4b5c433b8f3abee41af9a0272f6",Article,,Scopus,2-s2.0-34248560792
"Xu, F., Tenenbaum, J.B.","Word learning as Bayesian inference.",2007,"Psychological Review","114","2",,"245","272",,250,10.1037/0033-295X.114.2.245,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248578061&doi=10.1037%2f0033-295X.114.2.245&partnerID=40&md5=3c9e9cd862a3ceb22373401ddcd56103",Article,,Scopus,2-s2.0-34248578061
"Albert, M.K.","Mechanisms of modal and amodal interpolation",2007,"Psychological Review","114","2",,"455","468",,24,10.1037/0033-295X.114.2.455,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248596559&doi=10.1037%2f0033-295X.114.2.455&partnerID=40&md5=b88b0fb54647de605bc8070a9e0ff364",Article,,Scopus,2-s2.0-34248596559
"Perry, C., Ziegler, J.C., Zorzi, M.","Nested incremental modeling in the development of computational theories: The CDP+ model of reading aloud.",2007,"Psychological Review","114","2",,"273","315",,358,10.1037/0033-295X.114.2.273,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248591190&doi=10.1037%2f0033-295X.114.2.273&partnerID=40&md5=e64a23b26a351e92e2b60ea278ca1290",Article,,Scopus,2-s2.0-34248591190
"Byrne, P., Becker, S., Burgess, N.","Remembering the past and imagining the future: A neural model of spatial memory and imagery",2007,"Psychological Review","114","2",,"340","375",,398,10.1037/0033-295X.114.2.340,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248576051&doi=10.1037%2f0033-295X.114.2.340&partnerID=40&md5=79adade8ac3241b1b1f6fea56669d919",Article,,Scopus,2-s2.0-34248576051
"Brown, S., Marley, A.A.J., Lacouture, Y.","Is absolute identification always relative? Comment on Stewart, Brown, and Chater (2005).",2007,"Psychological Review","114","2",,"528","532",,7,10.1037/0033-295X.114.2.528,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248524897&doi=10.1037%2f0033-295X.114.2.528&partnerID=40&md5=e8bc7b617891f8314990801697405dbd",Review,,Scopus,2-s2.0-34248524897
"Anderson, B.L.","Postscript: Filling-in models of completion",2007,"Psychological Review","114","2",,"525","527",,2,10.1037/0033-295X.114.2.525,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248513154&doi=10.1037%2f0033-295X.114.2.525&partnerID=40&md5=c9b24e92700ec9b2f8350354f22cddc2",Review,,Scopus,2-s2.0-34248513154
"Denrell, J., Le Mens, G.","Interdependent sampling and social influence",2007,"Psychological Review","114","2",,"398","422",,34,10.1037/0033-295X.114.2.398,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248581501&doi=10.1037%2f0033-295X.114.2.398&partnerID=40&md5=ef0df2e660d9a2b91df9cafa0358bda0",Article,,Scopus,2-s2.0-34248581501
"Woollams, A.M., Ralph, M.A.L., Plaut, D.C., Patterson, K.","SD-squared: On the association between semantic dementia and surface dyslexia",2007,"Psychological Review","114","2",,"316","339",,177,10.1037/0033-295X.114.2.316,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248574647&doi=10.1037%2f0033-295X.114.2.316&partnerID=40&md5=ad2d96bef5ca53a8749202435398aa38",Article,,Scopus,2-s2.0-34248574647
"Kellman, P.J., Garrigan, P., Shipley, T.F., Keane, B.P.","Interpolation processes in object perception: Reply to Anderson (2007)",2007,"Psychological Review","114","2",,"488","502",,27,10.1037/0033-295X.114.2.488,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248591168&doi=10.1037%2f0033-295X.114.2.488&partnerID=40&md5=0de0c4e564987ce2fb86efd17fcc9927",Review,,Scopus,2-s2.0-34248591168
"Stewart, N.","Absolute identification is relative: A reply to Brown, Marley, and Lacouture (2007).",2007,"Psychological Review","114","2",,"533","538",,7,10.1037/0033-295X.114.2.533,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248578030&doi=10.1037%2f0033-295X.114.2.533&partnerID=40&md5=e5f986f1fe6758d76f55449f7c5002a8",Review,,Scopus,2-s2.0-34248578030
"Boucher, L., Palmeri, T.J., Logan, G.D., Schall, J.D.","Inhibitory control in mind and brain: An interactive race model of countermanding saccades.",2007,"Psychological Review","114","2",,"376","397",,262,10.1037/0033-295X.114.2.376,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248562812&doi=10.1037%2f0033-295X.114.2.376&partnerID=40&md5=848d51d83af2f8a3ed9ded6d0c457a0c",Article,,Scopus,2-s2.0-34248562812
"Albert, M.K.","""mechanisms of modal and amodal interpolation"": Postscript",2007,"Psychological Review","114","2",,"468","469",,1,10.1037/0033-295X.114.2.468,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248591176&doi=10.1037%2f0033-295X.114.2.468&partnerID=40&md5=4c723d29f62367a39f47232b193d4767",Review,,Scopus,2-s2.0-34248591176
"Johnson, W.","Genetic and environmental influences on behavior: Capturing all the interplay",2007,"Psychological Review","114","2",,"423","440",,98,10.1037/0033-295X.114.2.423,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248570338&doi=10.1037%2f0033-295X.114.2.423&partnerID=40&md5=eb7196a6033b721c5122fa095b6297dd",Article,,Scopus,2-s2.0-34248570338
"Kellman, P.J., Garrigan, P., Shipley, T.F.","Postscript: Identity and constraints in models of object formation",2007,"Psychological Review","114","2",,"502","508",,4,10.1037/0033-295X.114.2.502,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248549511&doi=10.1037%2f0033-295X.114.2.502&partnerID=40&md5=314d0bedd2ed8fcf74e05c787fc07723",Review,,Scopus,2-s2.0-34248549511
"Ooi, T.L., He, Z.J.","A distance judgment function based on space perception mechanisms: Revisiting Gilinsky's (1951) equation.",2007,"Psychological Review","114","2",,"441","454",,33,10.1037/0033-295X.114.2.441,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248579529&doi=10.1037%2f0033-295X.114.2.441&partnerID=40&md5=fff91bc6468e82fedddae421e2e82fc4",Article,,Scopus,2-s2.0-34248579529
"Bowman, H., Wyble, B.","The simultaneous type, serial token model of temporal attention and working memory",2007,"Psychological Review","114","1",,"38","70",,183,10.1037/0033-295X.114.1.38,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846316000&doi=10.1037%2f0033-295X.114.1.38&partnerID=40&md5=20d19150522a606fcfc2cdff93cd3fd0",Article,,Scopus,2-s2.0-33846316000
"Thornton, T.L., Gilden, D.L.","Parallel and serial processes in visual search",2007,"Psychological Review","114","1",,"71","103",,79,10.1037/0033-295X.114.1.71,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846331635&doi=10.1037%2f0033-295X.114.1.71&partnerID=40&md5=2fd09029e6c434bcfd4613754bbcab66",Article,,Scopus,2-s2.0-33846331635
"Parks, C.M., Yonelinas, A.P.","Moving beyond pure signal-detection models: Comment on wixted (2007)",2007,"Psychological Review","114","1",,"188","201",,134,10.1037/0033-295X.114.1.188,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846314721&doi=10.1037%2f0033-295X.114.1.188&partnerID=40&md5=90c48aa41b0cd27c8c3ea40f6d394a18",Article,,Scopus,2-s2.0-33846314721
"Brewer, M.B., Chen, Y.-R.","Where (Who) are collectives in collectivism? Toward conceptual clarification of individualism and collectivism",2007,"Psychological Review","114","1",,"133","151",,363,10.1037/0033-295X.114.1.133,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846303572&doi=10.1037%2f0033-295X.114.1.133&partnerID=40&md5=eb03dda2150008f119f38cd9fde812b8",Article,,Scopus,2-s2.0-33846303572
"Jones, M.N., Mewhort, D.J.K.","Representing word meaning and order information in a composite holographic lexicon",2007,"Psychological Review","114","1",,"1","37",,249,10.1037/0033-295X.114.1.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846292907&doi=10.1037%2f0033-295X.114.1.1&partnerID=40&md5=1dee8f6ac37298e8b8b790171367f688",Article,,Scopus,2-s2.0-33846292907
"Denrell, J.","Adaptive learning and risk taking",2007,"Psychological Review","114","1",,"177","187",,66,10.1037/0033-295X.114.1.177,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846268414&doi=10.1037%2f0033-295X.114.1.177&partnerID=40&md5=cac360e5640f48358eed081c477a2b03",Article,,Scopus,2-s2.0-33846268414
"Parks, C.M., Yonelinas, A.P.","Postscript: Comment on wixted (2007)",2007,"Psychological Review","114","1",,"201","202",,2,10.1037/0033-295X.114.1.201,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846307781&doi=10.1037%2f0033-295X.114.1.201&partnerID=40&md5=64cc0fd43068ed11a304fead95067968",Article,,Scopus,2-s2.0-33846307781
"Wixted, J.T.","Spotlighting the probative findings: Reply to parks and yonelinas (2007)",2007,"Psychological Review","114","1",,"203","209",,21,10.1037/0033-295X.114.1.203,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846270695&doi=10.1037%2f0033-295X.114.1.203&partnerID=40&md5=4e88eed2cfda7864c3b84c0988485fe1",Article,,Scopus,2-s2.0-33846270695
"Wixted, J.T.","Dual-process theory and signal-detection theory of recognition memory",2007,"Psychological Review","114","1",,"152","176",,501,10.1037/0033-295X.114.1.152,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846328722&doi=10.1037%2f0033-295X.114.1.152&partnerID=40&md5=83c3bde749665d23f1fd0474de7bd3fb",Article,,Scopus,2-s2.0-33846328722
"Unsworth, N., Engle, R.W.","The nature of individual differences in working memory capacity: Active maintenance in primary memory and controlled search from secondary memory",2007,"Psychological Review","114","1",,"104","132",,585,10.1037/0033-295X.114.1.104,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846313973&doi=10.1037%2f0033-295X.114.1.104&partnerID=40&md5=997bf7ace09d439343ee707de1f6ee11",Article,,Scopus,2-s2.0-33846313973
"Van Der Maas, H.L.J., Dolan, C.V., Grasman, R.P.P.P., Wicherts, J.M., Huizenga, H.M., Raijmakers, M.E.J.","A dynamical model of general intelligence: The positive manifold of intelligence by mutualism",2006,"Psychological Review","113","4",,"842","861",,238,10.1037/0033-295X.113.4.842,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750289980&doi=10.1037%2f0033-295X.113.4.842&partnerID=40&md5=e54b82238e43580cf9b45f7cfb7255ac",Article,,Scopus,2-s2.0-33750289980
"Cooper, R.P., Shallice, T.","Structured representations in the control of behavior cannot be so easily dismissed: A reply to Botvinick and Plaut (2006)",2006,"Psychological Review","113","4",,"929","931",,6,10.1037/0033-295X.113.4.929,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750300833&doi=10.1037%2f0033-295X.113.4.929&partnerID=40&md5=f5a0218885070a133b36d24eaf39d392",Review,,Scopus,2-s2.0-33750300833
"Vorauer, J.D.","An information search model of evaluative concerns in intergroup interaction",2006,"Psychological Review","113","4",,"862","886",,136,10.1037/0033-295X.113.4.862,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750292642&doi=10.1037%2f0033-295X.113.4.862&partnerID=40&md5=5e9e951b0424581443d60c7bd25078ed",Article,,Scopus,2-s2.0-33750292642
"Kruschke, J.K.","Locally Bayesian learning with applications to retrospective revaluation and highlighting",2006,"Psychological Review","113","4",,"677","699",,63,10.1037/0033-295X.113.4.677,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750190656&doi=10.1037%2f0033-295X.113.4.677&partnerID=40&md5=da51ece4415236393bcb59116b2fd62e",Article,,Scopus,2-s2.0-33750190656
"Bornkessel, I., Schlesewsky, M.","The extended argument dependency model: A neurocognitive approach to sentence comprehension across languages",2006,"Psychological Review","113","4",,"787","821",,203,10.1037/0033-295X.113.4.787,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750328453&doi=10.1037%2f0033-295X.113.4.787&partnerID=40&md5=a14a4d031f616aaf1dcb4489bb9dc5f5",Article,,Scopus,2-s2.0-33750328453
"Botvinick, M.M., Plaut, D.C.","Postscript: The way forward: Comment",2006,"Psychological Review","113","4",,"928","",,,10.1037/0033-295X.113.4.928,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750307437&doi=10.1037%2f0033-295X.113.4.928&partnerID=40&md5=02496a55d2490fb3ea63af23e906f237",Note,,Scopus,2-s2.0-33750307437
