Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Holtyn, A.F., Koffarnus, M.N., DeFulio, A., Sigurdsson, S.O., Strain, E.C., Schwartz, R.P., Silverman, K.","Employment-based abstinence reinforcement promotes opiate and cocaine abstinence in out-of-treatment injection drug users",2014,"Journal of applied behavior analysis","47","4",,"681","693",,4,10.1002/jaba.158,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027917256&doi=10.1002%2fjaba.158&partnerID=40&md5=f5cef895e1dd09be0d65063a24309308",Article,,Scopus,2-s2.0-85027917256
"Carraro, A., Gobbi, E., Moè, A.","Brief report: Play fighting to curb self-reported aggression in young adolescents",2014,"Journal of Adolescence","37","8",,"1303","1307",,2,10.1016/j.adolescence.2014.09.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907605865&doi=10.1016%2fj.adolescence.2014.09.009&partnerID=40&md5=ff7a4149d8fc2adcdd0797d6f3787bde",Article,,Scopus,2-s2.0-84907605865
"Lapenta, O.M., Sierve, K.D., de Macedo, E.C., Fregni, F., Boggio, P.S.","Transcranial direct current stimulation modulates ERP-indexed inhibitory control and reduces food consumption",2014,"Appetite","83",,,"42","48",,33,10.1016/j.appet.2014.08.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906751189&doi=10.1016%2fj.appet.2014.08.005&partnerID=40&md5=0029afd28ee510e345d1f23049a46f1d",Article,,Scopus,2-s2.0-84906751189
"Chasson, G.S., Carpenter, A., Ewing, J., Gibby, B., Lee, N.","Empowering families to help a loved one with Hoarding Disorder: Pilot study of Family-As-Motivators training",2014,"Behaviour Research and Therapy","63",,,"9","16",,5,10.1016/j.brat.2014.08.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907467503&doi=10.1016%2fj.brat.2014.08.016&partnerID=40&md5=9ff20e868391a99889c703d58d28b7a8",Article,,Scopus,2-s2.0-84907467503
"Maia-De-Oliveira, J.P., Belmonte-De-Abreu, P., Bressan, R.A., Cachoeira, C., Baker, G.B., Dursun, S.M., Hallak, J.E.C.","Sodium nitroprusside treatment of clozapine-refractory schizophrenia",2014,"Journal of Clinical Psychopharmacology","34","6",,"761","763",,7,10.1097/JCP.0000000000000217,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923229610&doi=10.1097%2fJCP.0000000000000217&partnerID=40&md5=0efa81e6190c8e9e6dcf51a143461e5c",Letter,,Scopus,2-s2.0-84923229610
"Russo, M., Mahon, K., Shanahan, M., Ramjas, E., Solon, C., Braga, R.J., Burdick, K.E.","Affective temperaments and neurocognitive functioning in bipolar disorder",2014,"Journal of Affective Disorders","169",,,"51","56",,12,10.1016/j.jad.2014.07.038,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906345748&doi=10.1016%2fj.jad.2014.07.038&partnerID=40&md5=58e88a6fc8bdee648c8941c806fb5a7a",Article,,Scopus,2-s2.0-84906345748
"Rodriguez, G., Muehlbauer, P.","How do you manage conflict among the cancer care team?",2014,"ONS connect","29","4",,"23","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925222524&partnerID=40&md5=b516fa702cd2b6d433b6e98efe8c27f2",Article,,Scopus,2-s2.0-84925222524
"Tiggelman, D., Van De Ven, M.O.M., Van Schayck, O.C.P., Engels, R.C.M.E.","Moderating effect of gender on the prospective relation of physical activity with psychosocial outcomes and asthma control in adolescents: A longitudinal study",2014,"Journal of Asthma","51","10",,"1049","1054",,4,10.3109/02770903.2014.941475,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910677451&doi=10.3109%2f02770903.2014.941475&partnerID=40&md5=73fae0eab2b6707277ae4b8e06e82fb8",Article,,Scopus,2-s2.0-84910677451
"Kane, J.M.","Attitudinal barriers to prescribing LAI antipsychotics in the outpatient setting: communicating with patients, families, and caregivers",2014,"The Journal of clinical psychiatry","75","12",,"e33","",,6,10.4088/JCP.13024tx2c,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925228167&doi=10.4088%2fJCP.13024tx2c&partnerID=40&md5=f6940967e2af38c032f6191674ecc1aa",Article,,Scopus,2-s2.0-84925228167
"Evans, V.C., Iverson, G.L., Yatham, L.N., Lam, R.W.","The relationship between neurocognitive and psychosocial functioning in major depressive disorder: A systematic review",2014,"Journal of Clinical Psychiatry","75","12",,"1359","1370",,47,10.4088/JCP.13r08939,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925227805&doi=10.4088%2fJCP.13r08939&partnerID=40&md5=e364ed6c0903f369ca7fcb9ba881f9a2",Article,,Scopus,2-s2.0-84925227805
"Ridderinkhof, K.R., van den Wildenberg, W.P.M., Brass, M.","""Don't"" versus ""Won't"": Principles, mechanisms, and intention in action inhibition",2014,"Neuropsychologia","65",,,"255","262",,10,10.1016/j.neuropsychologia.2014.09.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914153871&doi=10.1016%2fj.neuropsychologia.2014.09.005&partnerID=40&md5=39a4e249fc58c9a3de4ae55d17353bf3",Article,,Scopus,2-s2.0-84914153871
"He, C.-D., Lang, B.-X., Jin, L.-Q., Li, B.","Attention deficit hyperactivity disorder treated with scalp acupuncture and EEG biofeedback therapy in children: a randomized controlled trial",2014,"Zhongguo zhen jiu = Chinese acupuncture &amp; moxibustion","34","12",,"1179","1183",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929031675&partnerID=40&md5=0c9cadea002a872b5a458a479964e383",Article,,Scopus,2-s2.0-84929031675
"Renner, F., Bamelis, L.L.M., Huibers, M.J.H., Speckens, A., Arntz, A.","The impact of comorbid depression on recovery from personality disorders and improvements in psychosocial functioning: Results from a randomized controlled trial",2014,"Behaviour Research and Therapy","63",,,"55","62",,2,10.1016/j.brat.2014.09.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910666104&doi=10.1016%2fj.brat.2014.09.006&partnerID=40&md5=d80e61ba6eff403721f97f437f834a8a",Article,,Scopus,2-s2.0-84910666104
"Kotsis, K., Voulgari, P.V., Drosos, A.A., Carvalho, A.F., Hyphantis, T.","Health-related quality of life in patients with ankylosing spondylitis: A comprehensive review",2014,"Expert Review of Pharmacoeconomics and Outcomes Research","14","6",,"857","872",,10,10.1586/14737167.2014.957679,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909971624&doi=10.1586%2f14737167.2014.957679&partnerID=40&md5=cdc0fd2d410a5909cab78e2658cb274f",Review,,Scopus,2-s2.0-84909971624
"Strassnig, M.T., Harvey, P.D.","Treatment resistance and other complicating factors in the management of schizophrenia",2014,"CNS spectrums","19",,,"16","24",,4,10.1017/S1092852914000571,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925230410&doi=10.1017%2fS1092852914000571&partnerID=40&md5=ab887e494430043701f67921a600d584",Review,,Scopus,2-s2.0-84925230410
"Cai, C., Yu, L., Rong, L., Zhong, H.","Effectiveness of humor intervention for patients with schizophrenia: A randomized controlled trial",2014,"Journal of Psychiatric Research","59",,,"174","178",,5,10.1016/j.jpsychires.2014.09.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908381736&doi=10.1016%2fj.jpsychires.2014.09.010&partnerID=40&md5=0e54e51d91013960b4d2aef7dceabe58",Article,,Scopus,2-s2.0-84908381736
"Sobolewski, M., Conrad, K., Allen, J.L., Weston, H., Martin, K., Lawrence, B.P., Cory-Slechta, D.A.","Sex-specific enhanced behavioral toxicity induced by maternal exposure to a mixture of low dose endocrine-disrupting chemicals",2014,"NeuroToxicology","45",,,"121","130",,21,10.1016/j.neuro.2014.09.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910065888&doi=10.1016%2fj.neuro.2014.09.008&partnerID=40&md5=a61cfb20bb0910a59efe8f8748fc9f5e",Article,,Scopus,2-s2.0-84910065888
"Agarwal, R., Patel, R., Set, K., Zidan, M., Sivaswamy, L.","Safety, Awareness, and Familiarity regarding Epilepsy in Teenage Years (SAFETY): Understanding the adolescents' perspective about their disease",2014,"Epilepsy and Behavior","41",,,"114","118",,1,10.1016/j.yebeh.2014.09.056,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908217864&doi=10.1016%2fj.yebeh.2014.09.056&partnerID=40&md5=f144e3927a81393ae0627b3430a3d817",Article,,Scopus,2-s2.0-84908217864
"Duque, J., Labruna, L., Cazares, C., Ivry, R.B.","Dissociating the influence of response selection and task anticipation on corticospinal suppression during response preparation",2014,"Neuropsychologia","65",,,"287","296",,19,10.1016/j.neuropsychologia.2014.08.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914151690&doi=10.1016%2fj.neuropsychologia.2014.08.006&partnerID=40&md5=45b5f583fad16fee6e5db361a6b81528",Article,,Scopus,2-s2.0-84914151690
"Van Leeuwen, N.","Religious credence is not factual belief",2014,"Cognition","133","3",,"698","715",,17,10.1016/j.cognition.2014.08.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910036115&doi=10.1016%2fj.cognition.2014.08.015&partnerID=40&md5=e94e36509ef901fd8c5e6ca394ea8636",Article,,Scopus,2-s2.0-84910036115
"Fallahi-Khoshknab, M., Ghafari, S., Nourozi, K., Mohammadi, E.","Confronting the diagnosis of multiple sclerosis: A qualitative study of patient experiences",2014,"Journal of Nursing Research","22","4",,"275","282",,5,10.1097/jnr.0000000000000058,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936106373&doi=10.1097%2fjnr.0000000000000058&partnerID=40&md5=107c84ea5044cf5cff0cf2f167c99531",Article,,Scopus,2-s2.0-84936106373
"Sauce, B., Wass, C., Smith, A., Kwan, S., Matzel, L.D.","The external-internal loop of interference: Two types of attention and their influence on the learning abilities of mice",2014,"Neurobiology of Learning and Memory","116",,,"181","192",,5,10.1016/j.nlm.2014.10.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910614830&doi=10.1016%2fj.nlm.2014.10.005&partnerID=40&md5=2afb2757527ff45112893bce62fe3501",Article,,Scopus,2-s2.0-84910614830
"Glowacka, M., Rosen, N., Chorney, J., Snelgrove-Clarke, E., George, R.B.","Prevalence and predictors of genito-pelvic pain in pregnancy and postpartum: The prospective impact of fear avoidance",2014,"Journal of Sexual Medicine","11","12",,"3021","3034",,5,10.1111/jsm.12675,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914121538&doi=10.1111%2fjsm.12675&partnerID=40&md5=1d7aec50f899fd2b8399891cc4db529a",Article,,Scopus,2-s2.0-84914121538
"Ganos, C., Kahl, U., Brandt, V., Schunke, O., Bäumer, T., Thomalla, G., Roessner, V., Haggard, P., Münchau, A., Kühn, S.","The neural correlates of tic inhibition in Gilles de la Tourette syndrome",2014,"Neuropsychologia","65",,,"297","301",,19,10.1016/j.neuropsychologia.2014.08.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914154197&doi=10.1016%2fj.neuropsychologia.2014.08.007&partnerID=40&md5=31725c4953de72df54ac30b849deabd3",Article,,Scopus,2-s2.0-84914154197
"Kok, J.K., Yap, Y.N.","Aging gracefully: A comparative study of Japanese and Malaysian women aged 65-75",2014,"Journal of Aging Studies","31",,,"54","61",,2,10.1016/j.jaging.2014.08.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934880979&doi=10.1016%2fj.jaging.2014.08.007&partnerID=40&md5=98097c5ab6fd74d2e901f2a703100f05",Article,,Scopus,2-s2.0-84934880979
"Gul, A., Ahmad, H.","Displaced aggression predicts switching deficits in people with temporal lobe epilepsy",2014,"Epilepsy and Behavior","41",,,"109","113",,1,10.1016/j.yebeh.2014.09.044,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908167771&doi=10.1016%2fj.yebeh.2014.09.044&partnerID=40&md5=8e93d7d037370645c2502216890bea46",Article,,Scopus,2-s2.0-84908167771
"Szaflarski, M.","Social determinants of health in epilepsy",2014,"Epilepsy and Behavior","41",,,"283","289",,21,10.1016/j.yebeh.2014.06.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918562403&doi=10.1016%2fj.yebeh.2014.06.013&partnerID=40&md5=635ce8f50cd41dc0eb36f663e001d88f",Review,,Scopus,2-s2.0-84918562403
"Huang, Y., Kendrick, K.M., Yu, R.","Social conflicts elicit an N400-like component",2014,"Neuropsychologia","65",,,"211","220",,8,10.1016/j.neuropsychologia.2014.10.032,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910616340&doi=10.1016%2fj.neuropsychologia.2014.10.032&partnerID=40&md5=408c41c1730bb5ef75157788d4c16f15",Article,,Scopus,2-s2.0-84910616340
"Richardson, C., McKay, A., Ponsford, J.L.","The trajectory of awareness across the first year after traumatic brain injury: The role of biopsychosocial factors",2014,"Brain Injury","28","13-14",,"1711","1720",,1,10.3109/02699052.2014.954270,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911365264&doi=10.3109%2f02699052.2014.954270&partnerID=40&md5=b5a352cbe236155f574e770d99238b67",Article,,Scopus,2-s2.0-84911365264
"Brancaccio, M.T.","Enrico morselli's psychology and ""spiritism"": Psychiatry, psychology and psychical research in italy in the decades around 1900",2014,"Studies in History and Philosophy of Science Part C :Studies in History and Philosophy of Biological and Biomedical Sciences","48","PA",,"75","84",,8,10.1016/j.shpsc.2014.08.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908322176&doi=10.1016%2fj.shpsc.2014.08.002&partnerID=40&md5=afed95fe0568d5c1399fbe040995a037",Article,,Scopus,2-s2.0-84908322176
"Horowitz, M.J.","Clarifying values in psychotherapy",2014,"Psychodynamic Psychiatry","42","4",,"671","679",,1,10.1521/pdps.2014.42.4.671,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919461246&doi=10.1521%2fpdps.2014.42.4.671&partnerID=40&md5=b8443b446c3e300c7f0c6de1e9e61731",Article,,Scopus,2-s2.0-84919461246
"Baena-Caï¿½ada, J.M., Rosado-Varela, P., Expï¿½sito-ï¿½lvarez, I., Gonzï¿½lez-Guerrero, M., Nieto-Vera, J., Benï¿½tez-Rodrï¿½guez, E.","Women's perceptions of breast cancer screening. Spanish screening programme survey",2014,"Breast","23","6",,"883","888",,6,10.1016/j.breast.2014.09.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921994498&doi=10.1016%2fj.breast.2014.09.010&partnerID=40&md5=5939ab708f43c19a696306132e6b8cf6",Article,,Scopus,2-s2.0-84921994498
"Vande Kemp, H.","E. Mark Stern (1929-2014)",2014,"The American psychologist","69","9",,"932","",,,10.1037/a0038226,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982993393&doi=10.1037%2fa0038226&partnerID=40&md5=6e062f36823a61263a685f39d37c91b5",Article,,Scopus,2-s2.0-84982993393
"Weiske, K., Sauer, T.","[Nurses in conflict] [Pflegende im Zwiespalt]",2014,"Pflege Zeitschrift","67","12",,"752","755",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925287029&partnerID=40&md5=6ea0203feccc1e15954f54190eea4200",Article,,Scopus,2-s2.0-84925287029
"Nitsche, S., Hannemann, V.","[The nurses as customer] [Die Pflegekraft als Kunde]",2014,"Pflege Zeitschrift","67","12",,"712","715",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925285109&partnerID=40&md5=8594572d6ac1641e043188e58e779ee4",Article,,Scopus,2-s2.0-84925285109
"Wang, Y., Zhao, J., Liu, P., Wei, L., Di, M.","Inhibitory mechanisms in single negative priming from ignored and briefly flashed primes: The key role of the inter-stimulus interval",2014,"Consciousness and Cognition","29",,,"235","247",,4,10.1016/j.concog.2014.08.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907874983&doi=10.1016%2fj.concog.2014.08.020&partnerID=40&md5=1b3ebe755ebf826c636d50689e3d8aff",Article,,Scopus,2-s2.0-84907874983
"Van Rooyen, M., Naude, L., Nel, L., Esterhuyse, K.","The role of cognitive style in the stress and coping of black South African adolescents",2014,"Journal of Mental Health","23","6",,"340","346",,1,10.3109/09638237.2014.971146,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911368232&doi=10.3109%2f09638237.2014.971146&partnerID=40&md5=413f41ef2f44c1f54f33dbafa4c66a89",Review,,Scopus,2-s2.0-84911368232
"Green, D., Barry, P., Green, H.D.","Central cyanosis on a psychiatric unit treated at the Salford Royal Hospital",2014,"Thorax","69","12",,"1157","1158",,3,10.1136/thoraxjnl-2014-205769,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919721841&doi=10.1136%2fthoraxjnl-2014-205769&partnerID=40&md5=ae64ff072bb1562802d13baad4ca8e44",Article,,Scopus,2-s2.0-84919721841
"Borelli, W.V., Lara, D.R.","Dysfunctional traits in obese women and underweight men",2014,"Journal of Affective Disorders","169",,,"30","35",,,10.1016/j.jad.2014.07.034,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906355272&doi=10.1016%2fj.jad.2014.07.034&partnerID=40&md5=fd36cb43dbb859caf8399b7385974a94",Article,,Scopus,2-s2.0-84906355272
"Chiu, E.-C., Koh, C.-L., Tsai, C.-Y., Lu, W.-S., Sheu, C.-F., Hsueh, I.-P., Hsieh, C.-L.","Practice effects and test-re-test reliability of the Five Digit Test in patients with stroke over four serial assessments",2014,"Brain Injury","28","13-14",,"1726","1733",,3,10.3109/02699052.2014.947618,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911412400&doi=10.3109%2f02699052.2014.947618&partnerID=40&md5=36eef0d31b4f0065b4f920f7c64cf154",Article,,Scopus,2-s2.0-84911412400
"Azuma, H., Akechi, T.","Effects of psychosocial functioning, depression, seizure frequency, and employment on quality of life in patients with epilepsy",2014,"Epilepsy and Behavior","41",,,"18","20",,11,10.1016/j.yebeh.2014.09.025,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907978350&doi=10.1016%2fj.yebeh.2014.09.025&partnerID=40&md5=7f223d731e99f097d8c95369f0843a09",Article,,Scopus,2-s2.0-84907978350
"Antonini, V.D.S., da Silva, D.F., Bianchini, J.A.A., Lopera, C.A., Moreira, A.C.T., Locateli, J.C., Nardo Júnior, N.","Physical, clinical, and psychosocial parameters of adolescents with different degrees of excess weight [Parâmetros físicos, clínicos e psicossociais de adolescentes com diferentes graus de excesso de peso]",2014,"Revista Paulista de Pediatria","32","4",,"342","350",,2,10.1590/S0103-05822014000400010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016650050&doi=10.1590%2fS0103-05822014000400010&partnerID=40&md5=52d2f04303bba27362f9912eb1ab9de4",Article,,Scopus,2-s2.0-85016650050
"Hernández-Jiménez, S., García-Ulloa, C., Mehta, R., Aguilar-Salinas, C.A., Kershenobich-Stalnikowitz, D.","Innovative models for the empowerment of patients with type 2 diabetes: The CAIPaDi program",2014,"Recent Patents on Endocrine, Metabolic and Immune Drug Discovery","8","3",,"202","209",,3,10.2174/1872214808999141110155515,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919762491&doi=10.2174%2f1872214808999141110155515&partnerID=40&md5=df1afd4ed55cd84ffde11b4a4bdf5ce0",Article,,Scopus,2-s2.0-84919762491
