Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Long, N.M., Kahana, M.J.","Modulation of task demands suggests that semantic processing interferes with the formation of episodic associations",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","2",,"167","176",,2,10.1037/xlm0000300,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986556277&doi=10.1037%2fxlm0000300&partnerID=40&md5=3d06bd61359760a1f06014447b5a9d7d",Article,,Scopus,2-s2.0-84986556277
"Jonker, T.R., MacLeod, C.M.","Not all order memory is equal: Test demands reveal dissociations in memory for sequence information",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","2",,"177","188",,1,10.1037/xlm0000301,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007158155&doi=10.1037%2fxlm0000301&partnerID=40&md5=b5d64dbfeb2fcc7c47612bab1db1b7cd",Article,,Scopus,2-s2.0-85007158155
"Gregory, S.E.A., Jackson, M.C.","Joint attention enhances visual working memory",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","2",,"237","249",,3,10.1037/xlm0000294,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976507757&doi=10.1037%2fxlm0000294&partnerID=40&md5=d2a5a82bd9df9755705639a7d7cf6982",Article,,Scopus,2-s2.0-84976507757
"Smith, R.E., Hunt, R.R., Murray, A.E.","Prospective memory in context: Moving through a familiar space",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","2",,"189","204",,3,10.1037/xlm0000303,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007227102&doi=10.1037%2fxlm0000303&partnerID=40&md5=7f58dde08c0a106f766c4dbd10fd76e5",Article,,Scopus,2-s2.0-85007227102
"Faber, M., Gennari, S.P.",[No title available],2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000378_eti Effects of Learned Episodic Event Structure on Prospective Duration Judgments,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009754322&doi=10.1037%2fxlm0000378_eti+Effects+of+Learned+Episodic+Event+Structure+on+Prospective+Duration+Judgments&partnerID=40&md5=b710a64832c6e1d319924611015d4574",Article in Press,,Scopus,2-s2.0-85009754322
"Hanczakowski, M., Zawadzka, K., Collie, H., Macken, B.","Metamemory in a familiar place: The effects of environmental context on feeling of knowing",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"59","71",,3,10.1037/xlm0000292,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973497245&doi=10.1037%2fxlm0000292&partnerID=40&md5=25b95a9ee0b5d88295e69dce63ac397d",Article,Open Access,Scopus,2-s2.0-84973497245
"Ma, G., Pollatsek, A., Li, Y., Li, X.","Chinese readers can perceive a word even when it's composed of noncontiguous characters",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"158","166",,1,10.1037/xlm0000298,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007195983&doi=10.1037%2fxlm0000298&partnerID=40&md5=3a3f2e2d7d0731270c2576ab72a0b6e6",Article,,Scopus,2-s2.0-85007195983
"Howard, P.L., Liversedge, S.P., Benson, V.","Benchmark eye movement effects during natural reading in autism spectrum disorder",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"109","127",,4,10.1037/xlm0000289,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007203540&doi=10.1037%2fxlm0000289&partnerID=40&md5=e7443f00dad747b7a75a52bc748259da",Article,,Scopus,2-s2.0-85007203540
"Hussey, E.K., Harbison, J.I., Teubner-Rhodes, S.E., Mishler, A., Velnoskey, K., Novick, J.M.","Memory and language improvements following cognitive control training",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"23","58",,3,10.1037/xlm0000283,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978086486&doi=10.1037%2fxlm0000283&partnerID=40&md5=83383b1233fcf18ad48376000cc88cff",Article,,Scopus,2-s2.0-84978086486
"Festini, S.B., Reuter-Lorenz, P.A.","Rehearsal of to-be-remembered items is unnecessary to perform directed forgetting within working memory: Support for an active control mechanism",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"94","108",,,10.1037/xlm0000308,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028273065&doi=10.1037%2fxlm0000308&partnerID=40&md5=84766f84e783141c821c7045e28719cd",Article,,Scopus,2-s2.0-85028273065
"Markovits, H., Brisson, J., de Chantal, P.-L.","Logical reasoning versus information processing in the dual-strategy model of reasoning",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"72","80",,,10.1037/xlm0000291,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966930492&doi=10.1037%2fxlm0000291&partnerID=40&md5=317a140579ea814a572fe0e79a2d2dd9",Article,,Scopus,2-s2.0-84966930492
"Morís, J., Barberia, I., Vadillo, M.A., Andrades, A., López, F.J.","Slower reacquisition after partial extinction in human contingency learning",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"81","93",,,10.1037/xlm0000282,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975755668&doi=10.1037%2fxlm0000282&partnerID=40&md5=52ad515b274b04b4c478dc75960c61da",Article,,Scopus,2-s2.0-84975755668
"Hendrix, P., Baayen, H., Bolger, P.","Distinct ERP signatures of word frequency, phrase frequency, and prototypicality in speech production",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"128","149",,1,10.1037/a0040332,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978154135&doi=10.1037%2fa0040332&partnerID=40&md5=801076e3b2022581d4f8364f2608ccca",Article,,Scopus,2-s2.0-84978154135
"Oberauer, K., Awh, E., Sutterer, D.W.","The role of long-term memory in a test of visual working memory: Proactive facilitation but no proactive interference",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"1","22",,1,10.1037/xlm0000302,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007210863&doi=10.1037%2fxlm0000302&partnerID=40&md5=18943f31bc33a6001fa1c5ec53721098",Article,,Scopus,2-s2.0-85007210863
"Ong, J.H., Burnham, D., Stevens, C.J.","Learning novel musical pitch via distributional learning",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","1",,"150","157",,3,10.1037/xlm0000286,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000969905&doi=10.1037%2fxlm0000286&partnerID=40&md5=88935315faba02e7cb3084f0b48aa6c0",Article,,Scopus,2-s2.0-85000969905
"Oh, H., Beck, J.M., Zhu, P., Sommer, M.A., Ferrari, S., Egner, T.","Satisficing in split-second decision making is characterized by strategic cue discounting",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1937","1956",,2,10.1037/xlm0000284,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971449324&doi=10.1037%2fxlm0000284&partnerID=40&md5=1f94217fecf3cd6cf6bb2b4bca8ae08a",Article,,Scopus,2-s2.0-84971449324
"Salverda, A.P.","Absence of Sublexical Representations in Late-Learning Signers? A Statistical Critique of Lieberman et al.(2015)",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1994","2001",,1,10.1037/xlm0000261,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003587554&doi=10.1037%2fxlm0000261&partnerID=40&md5=7fc68ff64dc158dc1d50406746e1b4ec",Article,,Scopus,2-s2.0-85003587554
"Kogut, T., Slovic, P.","The development of scope insensitivity in sharing behavior",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1972","1981",,,10.1037/xlm0000296,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976519461&doi=10.1037%2fxlm0000296&partnerID=40&md5=25a916f1e90ca1b44524ee9b1b482fd7",Article,,Scopus,2-s2.0-84976519461
"Ţurcan, A., Filik, R.","An eye-tracking investigation of written sarcasm comprehension: The roles of familiarity and context",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1867","1893",,1,10.1037/xlm0000285,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003533278&doi=10.1037%2fxlm0000285&partnerID=40&md5=3220e7615cb28291c808d50d19f1addd",Article,Open Access,Scopus,2-s2.0-85003533278
"Yamaguchi, M., Logan, G.D.","Pushing typists back on the learning curve: Memory chunking in the hierarchical control of skilled typewriting",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1919","1936",,1,10.1037/xlm0000288,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975701805&doi=10.1037%2fxlm0000288&partnerID=40&md5=2c19827c9b78c5a07373198b71c44def",Article,,Scopus,2-s2.0-84975701805
"Schotter, E.R., Jia, A.","Semantic and plausibility preview benefit effects in English: Evidence from eye movements",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1839","1866",,7,10.1037/xlm0000281,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964546785&doi=10.1037%2fxlm0000281&partnerID=40&md5=440e1d2f83457a97cefd7cc4a817c89c",Article,,Scopus,2-s2.0-84964546785
"Morey, C.C., Miron, M.D.","Spatial sequences, but not verbal sequences, are vulnerable to general interference during retention in working memory",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1907","1918",,1,10.1037/xlm0000280,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964776821&doi=10.1037%2fxlm0000280&partnerID=40&md5=17603bcb9b36bc73df7fcd6ee286f850",Article,,Scopus,2-s2.0-84964776821
"Ashby, N.J.S., Jekel, M., Dickert, S., Glockner, A.","Finding the right fit: A comparison of process assumptions underlying popular drift-diffusion models",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1982","1993",,1,10.1037/xlm0000279,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975770560&doi=10.1037%2fxlm0000279&partnerID=40&md5=51bcb0a8b178d3c0a8ffcdb6e104925e",Article,,Scopus,2-s2.0-84975770560
"Reike, D., Schwarz, W.","One model fits all: Explaining many aspects of number comparison within a single coherent model-a random walk account",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1957","1971",,2,10.1037/xlm0000287,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976483702&doi=10.1037%2fxlm0000287&partnerID=40&md5=3a4afa6b607885552cb05260e30a7898",Article,,Scopus,2-s2.0-84976483702
"Brothers, T., Traxler, M.J.","Anticipating syntax during reading: Evidence from the boundary change paradigm",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"1894","1906",,5,10.1037/xlm0000257,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964465007&doi=10.1037%2fxlm0000257&partnerID=40&md5=8f36460adc56769e6ce154d91f0104fd",Article,,Scopus,2-s2.0-84964465007
"Lieberman, A.M., Borovsky, A.","Where to Look for American Sign Language (ASL) Sublexical Structure in the Visual World: Reply to Salverda (2016)",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","12",,"2002","2006",,,10.1037/xlm0000309,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003634441&doi=10.1037%2fxlm0000309&partnerID=40&md5=a36742ad444a3aed617152fd63ea4fcb",Article,,Scopus,2-s2.0-85003634441
"Bonin, P., Laroche, B., Perret, C.","Locus of word frequency effects in spelling to dictation: Still at the orthographic level!",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1814","1820",,,10.1037/xlm0000278,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995687616&doi=10.1037%2fxlm0000278&partnerID=40&md5=879a60972ccdf89d88598a87442a1d67",Note,,Scopus,2-s2.0-84995687616
"Sewell, D.K., Lilburn, S.D., Smith, P.L.","Object selection costs in visual working memory: A diffusion model nalysis of the focus of attention",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1673","1693",,5,10.1037/a0040213,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962326582&doi=10.1037%2fa0040213&partnerID=40&md5=4e778d0db9e0f19259e821b3db63ef04",Article,,Scopus,2-s2.0-84962326582
"Strachan, J.W.A., Kirkham, A.J., Manssuer, L.R., Tipper, S.P.","Incidental learning of trust: Examining the role of emotion and visuomotor fluency",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"759","1773",,2,10.1037/xlm0000270,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962223788&doi=10.1037%2fxlm0000270&partnerID=40&md5=9b41c24b4c18cc3c74409fb77d8e3f18",Article,,Scopus,2-s2.0-84962223788
"Brocher, A., Foraker, S., Koenig, J.-P.","Processing of irregular polysemes in sentence reading",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1798","1813",,2,10.1037/xlm0000271,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962859029&doi=10.1037%2fxlm0000271&partnerID=40&md5=61ebb4d5ac100456d49d447b598e140e",Article,,Scopus,2-s2.0-84962859029
"Quinlan, P.T., Cohen, D.J.","The precategorical nature of visual short-term memory",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1694","1712",,1,10.1037/xlm0000274,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962821774&doi=10.1037%2fxlm0000274&partnerID=40&md5=da731b6b3876129d402c7368a8fd5eb6",Article,,Scopus,2-s2.0-84962821774
"Branigan, H.P., Tosi, A., Gillespie-Smith, K.","Spontaneous lexical alignment in children with an autistic spectrum disorder and their typically developing peers",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1821","1831",,2,10.1037/xlm0000272,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962886305&doi=10.1037%2fxlm0000272&partnerID=40&md5=36c3d3a8056c3e15f47d8d1bf754c763",Note,,Scopus,2-s2.0-84962886305
"Larraza, S., Samuel, A.G., Onederra, M.L.","Listening to accented speech in a second language: First language and age of acquisition effects",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1774","1797",,1,10.1037/xlm0000252,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959913405&doi=10.1037%2fxlm0000252&partnerID=40&md5=fc946a92891da95d95ac4a7aea03802e",Article,,Scopus,2-s2.0-84959913405
"Peterson, D.J., Naveh-Benjamin, M.","The role of aging in intra-item and item-context binding processes in visual working memory",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1713","1730",,7,10.1037/xlm0000275,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995545588&doi=10.1037%2fxlm0000275&partnerID=40&md5=425e2b55576a7a2d3a6ba677aa887b67",Article,,Scopus,2-s2.0-84995545588
"Yan, M., Kliegl, R.","Carprice versus carprice: Word boundary ambiguity influences saccade target selection during the reading of chinese sentences",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1832","1838",,2,10.1037/xlm0000276,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962826143&doi=10.1037%2fxlm0000276&partnerID=40&md5=8aae492bac8b59d2ed9c208990dbac36",Article,,Scopus,2-s2.0-84962826143
"Doss, M.K., Bluestone, M.R., Gallo, D.A.","Two mechanisms of constructive recollection: Perceptual recombination and conceptual fluency",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1747","1758",,3,10.1037/xlm0000273,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995592118&doi=10.1037%2fxlm0000273&partnerID=40&md5=4feec80d86938632cb955cb6fa22bdb5",Article,,Scopus,2-s2.0-84995592118
"Ashby, F.G., Vucovich, L.E.","The role of feedback contingency in perceptual category learning",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","11",,"1731","1746",,,10.1037/xlm0000277,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995653433&doi=10.1037%2fxlm0000277&partnerID=40&md5=d14c64d8f7054be2d6f509fd00ec605b",Article,,Scopus,2-s2.0-84995653433
"Makovski, T.","Does proactive interference play a significant role in visual working memory tasks?",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","10",,"1664","1672",,3,10.1037/xlm0000262,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975687762&doi=10.1037%2fxlm0000262&partnerID=40&md5=9d4bea1aa11f7077c39908ec2599379d",Article,,Scopus,2-s2.0-84975687762
"Giesen, C., Rothermund, K.","Multi-level response coding in stimulus-response bindings: Irrelevant distractors retrieve both semantic and motor response codes",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","10",,"1643","1656",,3,10.1037/xlm0000264,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975687864&doi=10.1037%2fxlm0000264&partnerID=40&md5=16afe1915be9563ac3b5f08cf7dde4f4",Article,,Scopus,2-s2.0-84975687864
"Brunyé, T.T., Ditman, T., Giles, G.E., Holmes, A., Taylor, H.A.","Mentally simulating narrative perspective is not universal or necessary for language comprehension",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","10",,"1592","1605",,3,10.1037/xlm0000250,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958213225&doi=10.1037%2fxlm0000250&partnerID=40&md5=1da6fc4d3857c84bd911759d642952fd",Article,,Scopus,2-s2.0-84958213225
"Nosofsky, R.M., Donkin, C.","Qualitative contrast between knowledge-limited mixed-state and variable-resources models of visual change detection",2016,"Journal of Experimental Psychology: Learning Memory and Cognition","42","10",,"1507","1525",,2,10.1037/xlm0000268,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959452931&doi=10.1037%2fxlm0000268&partnerID=40&md5=6c972e59044559b008a296b47a15ede5",Article,,Scopus,2-s2.0-84959452931
